# This file contains ~14,000 BRDF measurements
# for vegetation. This data was gathered using the
# Cloud Absorption Radiometer (CARs) sensor
# during the CLASIC mission over Oklahoma.
# This data is for 479 nm
# Visit https://car.gsfc.nasa.gov/ for raw data
# and more details.
# See Satellite Optical Brightness (Fankhauser et. al)
# for more information.
#
# phi_i     theta_i     phi_o     theta_o     brdf
59.587     180.000     66.000     318.000     2.72083e-01
59.587     180.000     10.000     333.000     8.21196e-02
59.587     180.000     25.500     320.000     1.10447e-01
59.587     180.000     36.500     31.000     1.84334e-01
59.587     180.000     61.500     351.000     9.03557e-01
59.587     180.000     34.000     3.000     2.31754e-01
59.587     180.000     6.000     133.000     8.00068e-02
59.587     180.000     32.500     100.000     7.98098e-02
59.587     180.000     75.500     128.000     2.37638e-01
59.587     180.000     33.000     126.000     6.65806e-02
59.587     180.000     77.500     271.000     2.57428e-01
59.587     180.000     43.500     188.000     7.93000e-02
59.587     180.000     73.500     325.000     3.88113e-01
59.587     180.000     28.000     266.000     8.07989e-02
59.587     180.000     13.000     58.000     9.56137e-02
59.587     180.000     65.000     320.000     2.77181e-01
59.587     180.000     89.000     180.000     5.79738e-01
59.587     180.000     66.000     97.000     1.54066e-01
59.587     180.000     65.500     268.000     1.58055e-01
59.587     180.000     71.000     341.000     5.12051e-01
59.587     180.000     81.000     258.000     3.03909e-01
59.587     180.000     47.000     279.000     1.11129e-01
59.587     180.000     21.000     318.000     9.78039e-02
59.587     180.000     23.500     31.000     1.36318e-01
59.587     180.000     58.000     5.000     9.36841e-01
59.587     180.000     38.000     206.000     7.57653e-02
59.587     180.000     5.500     275.000     7.82466e-02
59.587     180.000     51.000     237.000     1.01353e-01
59.587     180.000     59.000     25.000     3.69672e-01
59.587     180.000     65.500     298.000     2.02152e-01
59.587     180.000     78.000     20.000     6.24436e-01
59.587     180.000     56.000     250.000     1.16201e-01
59.587     180.000     9.000     211.000     6.87014e-02
59.587     180.000     4.500     140.000     7.72480e-02
59.587     180.000     87.500     279.000     4.54922e-01
59.587     180.000     84.500     302.000     4.84320e-01
59.587     180.000     77.500     293.000     2.98360e-01
59.587     180.000     81.500     151.000     3.76998e-01
59.587     180.000     77.000     192.000     2.84815e-01
59.587     180.000     76.500     123.000     2.48328e-01
59.587     180.000     74.000     159.000     2.34857e-01
59.587     180.000     79.500     126.000     3.03757e-01
59.587     180.000     82.000     36.000     5.70104e-01
59.587     180.000     34.500     223.000     7.67219e-02
59.587     180.000     3.500     233.000     7.86954e-02
59.587     180.000     77.000     89.000     2.67922e-01
59.587     180.000     3.000     215.000     7.99197e-02
59.587     180.000     49.500     339.000     3.43777e-01
59.587     180.000     54.000     315.000     1.95282e-01
59.587     180.000     6.500     109.000     8.07883e-02
59.587     180.000     87.000     276.000     4.45190e-01
59.587     180.000     4.000     73.000     8.58248e-02
59.587     180.000     35.000     157.000     6.43454e-02
59.587     180.000     13.500     25.000     1.05212e-01
59.587     180.000     31.000     96.000     8.17771e-02
59.587     180.000     6.500     122.000     7.98306e-02
59.587     180.000     13.500     134.000     6.67572e-02
59.587     180.000     13.000     233.000     7.27234e-02
59.587     180.000     45.500     105.000     8.74402e-02
59.587     180.000     59.500     160.000     1.18638e-01
59.587     180.000     23.000     138.000     6.15099e-02
59.587     180.000     74.000     141.000     2.23970e-01
59.587     180.000     57.500     268.000     1.27782e-01
59.587     180.000     82.500     6.000     8.72210e-01
59.587     180.000     56.500     11.000     9.85844e-01
59.587     180.000     25.500     231.000     7.29259e-02
59.587     180.000     90.000     290.000     4.74574e-01
59.587     180.000     28.000     356.000     1.64012e-01
59.587     180.000     79.500     15.000     7.16654e-01
59.587     180.000     86.000     116.000     4.53851e-01
59.587     180.000     65.000     78.000     1.74801e-01
59.587     180.000     49.000     133.000     8.37347e-02
59.587     180.000     67.000     36.000     3.22938e-01
59.587     180.000     7.000     66.000     9.27765e-02
59.587     180.000     77.000     117.000     2.53192e-01
59.587     180.000     80.000     9.000     7.90778e-01
59.587     180.000     35.500     75.000     1.02884e-01
59.587     180.000     10.000     112.000     7.33499e-02
59.587     180.000     38.000     173.000     6.89874e-02
59.587     180.000     1.500     360.000     8.08883e-02
59.587     180.000     75.000     288.000     2.55241e-01
59.587     180.000     2.000     134.000     7.73610e-02
59.587     180.000     60.500     180.000     1.27182e-01
59.587     180.000     54.000     346.000     6.76015e-01
59.587     180.000     71.500     216.000     1.98522e-01
59.587     180.000     37.000     338.000     2.00548e-01
59.587     180.000     14.000     327.000     8.87421e-02
59.587     180.000     22.500     127.000     6.40172e-02
59.587     180.000     69.000     314.000     2.79223e-01
59.587     180.000     67.000     24.000     4.35498e-01
59.587     180.000     27.000     319.000     1.13210e-01
59.587     180.000     16.000     312.000     8.60067e-02
59.587     180.000     77.500     254.000     2.51373e-01
59.587     180.000     22.500     313.000     9.70119e-02
59.587     180.000     34.000     19.000     2.09965e-01
59.587     180.000     82.000     260.000     3.23129e-01
59.587     180.000     71.500     95.000     1.94705e-01
59.587     180.000     60.000     332.000     3.28941e-01
59.587     180.000     65.500     204.000     1.54564e-01
59.587     180.000     8.000     127.000     7.24212e-02
59.587     180.000     58.000     121.000     1.09482e-01
59.587     180.000     79.500     57.000     3.92861e-01
56.757     180.000     44.500     311.000     1.41929e-01
56.757     180.000     8.000     231.000     6.63981e-02
56.757     180.000     15.000     26.000     1.06230e-01
56.757     180.000     79.500     353.000     6.15567e-01
56.757     180.000     23.500     285.000     7.89927e-02
56.757     180.000     18.000     337.000     1.04752e-01
56.757     180.000     10.500     325.000     7.90530e-02
56.757     180.000     53.000     148.000     7.99210e-02
56.757     180.000     13.500     282.000     7.20318e-02
56.757     180.000     51.500     29.000     2.44714e-01
56.757     180.000     59.000     268.000     1.20365e-01
56.757     180.000     81.000     296.000     3.33582e-01
56.757     180.000     14.500     167.000     5.73293e-02
56.757     180.000     22.000     139.000     5.51629e-02
56.757     180.000     31.000     144.000     5.54755e-02
56.757     180.000     1.000     260.000     7.54881e-02
56.757     180.000     89.000     121.000     4.22604e-01
56.757     180.000     5.000     94.000     7.96692e-02
56.757     180.000     1.000     93.000     7.70543e-02
56.757     180.000     28.000     29.000     1.40734e-01
56.757     180.000     73.500     298.000     2.38744e-01
56.757     180.000     79.000     344.000     5.46640e-01
56.757     180.000     3.000     133.000     6.65966e-02
56.757     180.000     72.000     150.000     1.76496e-01
56.757     180.000     52.000     194.000     8.61304e-02
56.757     180.000     77.000     28.000     4.29181e-01
56.757     180.000     60.500     124.000     1.00747e-01
56.757     180.000     63.000     28.000     3.05053e-01
56.757     180.000     20.500     75.000     7.78857e-02
56.757     180.000     89.500     77.000     4.18929e-01
56.757     180.000     66.000     163.000     1.34622e-01
56.757     180.000     60.000     300.000     1.63950e-01
56.757     180.000     59.500     0.000     7.94270e-01
56.757     180.000     31.000     54.000     1.04931e-01
56.757     180.000     76.000     56.000     2.84184e-01
56.757     180.000     80.500     222.000     2.91702e-01
56.757     180.000     14.000     209.000     6.43864e-02
56.757     180.000     12.000     282.000     7.13924e-02
56.757     180.000     22.500     91.000     6.98928e-02
56.757     180.000     58.500     303.000     1.65113e-01
56.757     180.000     34.000     229.000     7.00585e-02
56.757     180.000     60.000     341.000     4.55961e-01
56.757     180.000     49.000     211.000     8.25306e-02
56.757     180.000     62.500     145.000     1.11043e-01
56.757     180.000     42.500     48.000     1.36319e-01
56.757     180.000     1.000     56.000     7.23508e-02
56.757     180.000     87.000     239.000     4.22486e-01
56.757     180.000     45.500     318.000     1.63349e-01
56.757     180.000     23.500     201.000     6.20928e-02
56.757     180.000     40.000     73.000     9.57097e-02
56.757     180.000     82.000     206.000     3.44897e-01
56.757     180.000     56.000     176.000     9.37569e-02
56.757     180.000     0.500     181.000     6.77059e-02
56.757     180.000     86.500     39.000     6.16846e-01
56.757     180.000     45.000     271.000     9.40800e-02
56.757     180.000     73.500     258.000     1.84752e-01
56.757     180.000     35.000     322.000     1.40327e-01
56.757     180.000     67.000     251.000     1.41760e-01
56.757     180.000     57.500     224.000     1.02795e-01
56.757     180.000     34.500     357.000     2.46996e-01
56.757     180.000     86.500     99.000     4.14235e-01
56.757     180.000     12.500     324.000     8.28457e-02
56.757     180.000     24.500     194.000     6.10577e-02
56.757     180.000     67.500     173.000     1.46920e-01
56.757     180.000     55.500     319.000     2.04784e-01
56.757     180.000     77.500     49.000     3.25151e-01
56.757     180.000     25.000     148.000     5.45434e-02
56.757     180.000     21.500     107.000     6.23776e-02
56.757     180.000     82.500     335.000     5.71671e-01
56.757     180.000     83.500     88.000     3.64040e-01
56.757     180.000     79.000     322.000     4.03960e-01
56.757     180.000     34.000     71.000     9.10600e-02
56.757     180.000     34.000     54.000     1.09393e-01
56.757     180.000     10.000     37.000     9.33634e-02
56.757     180.000     4.000     255.000     7.18470e-02
56.757     180.000     57.000     305.000     1.64522e-01
56.757     180.000     42.000     1.000     4.91057e-01
56.757     180.000     67.500     31.000     3.02478e-01
56.757     180.000     70.500     152.000     1.63502e-01
56.757     180.000     33.000     200.000     6.42455e-02
56.757     180.000     50.000     245.000     9.09600e-02
56.757     180.000     25.500     17.000     1.47580e-01
56.757     180.000     49.000     277.000     1.04510e-01
56.757     180.000     45.500     191.000     7.39761e-02
56.757     180.000     73.000     96.000     1.79160e-01
56.757     180.000     3.000     169.000     6.60130e-02
56.757     180.000     19.000     6.000     1.23945e-01
56.757     180.000     81.000     4.000     6.74543e-01
56.757     180.000     28.500     273.000     7.79412e-02
56.757     180.000     82.000     267.000     2.95191e-01
56.757     180.000     19.500     311.000     8.74401e-02
56.757     180.000     66.500     51.000     2.09877e-01
56.757     180.000     65.500     323.000     2.70818e-01
56.757     180.000     74.000     189.000     2.09816e-01
56.757     180.000     27.500     99.000     6.71316e-02
56.757     180.000     19.000     8.000     1.23980e-01
56.757     180.000     55.000     339.000     3.98157e-01
56.757     180.000     26.500     303.000     9.20577e-02
56.757     180.000     54.500     310.000     1.68842e-01
56.757     180.000     79.000     289.000     2.79838e-01
56.757     180.000     37.000     81.000     8.47708e-02
56.757     180.000     52.000     157.000     7.91427e-02
56.757     180.000     41.500     154.000     6.21399e-02
56.757     180.000     81.500     130.000     3.13484e-01
56.757     180.000     9.500     350.000     8.67022e-02
